"","x"
"65805",0.045
"65806",0.048
"65807",0.037
"65808",0.033
"65809",0.058
"65810",0.032
"65811",0.028
"65812",0.047
"65813",0.052
"65814",0.028
"65815",0.029
"65816",0.045
"65817",0.036
"65818",0.047
"65819",0.052
"65820",0.039
"65821",0.034
"65822",0.037
"65823",0.051
"65824",0.05
"65825",0.042
"65826",0.048
"65827",0.049
"65828",0.031
"65829",0.055
"65830",0.046
"65831",0.045
"65832",0.049
"65833",0.052
"65834",0.056
"65835",0.052
"65836",0.052
"65837",0.04
"65838",0.051
"65839",0.063
"65840",0.048
"65841",0.046
"65842",0.048
"65843",0.05
"65844",0.039
"65845",0.05
"65846",0.03
"65847",0.042
"65848",0.066
"65849",0.076
"65850",0.043
"65851",0.029
"65852",0.05
"65853",0.048
"65854",0.053
"65855",0.057
"65856",0.036
"65857",0.046
"65858",0.063
"65859",0.046
"65860",0.047
"65861",0.034
"65862",0.044
"65863",0.048
"65864",0.04
"65865",0.049
"65866",0.046
"65867",0.042
"65868",0.047
"65869",0.051
"65870",0.05
"65871",0.047
"65872",0.049
"65873",0.038
"65874",0.05
"65875",0.055
"65876",0.043
"65877",0.047
"65878",0.045
"65879",0.045
"65880",0.035
"65881",0.046
"65882",0.029
"65883",0.04
"65884",0.053
"65885",0.052
"65886",0.043
"65887",0.027
"65888",0.049
"65889",0.044
"65890",0.053
"65891",0.048
"65892",0.037
"65893",0.04
"65894",0.051
"65895",0.047
"65896",0.047
"65897",0.033
"65898",0.039
"65899",0.043
"65900",0.028
"65901",0.05
"65902",0.039
"65903",0.032
"65904",0.042
"65905",0.037
"65906",0.049
"65907",0.046
"65908",0.047
"65909",0.028
"65910",0.046
"65911",0.054
"65912",0.042
"65913",0.038
"65914",0.039
"65915",0.037
"65916",0.035
"65917",0.05
"65918",0.023
"65919",0.031
"65920",0.048
"65921",0.052
"65922",0.036
"65923",0.028
"65924",0.042
"65925",0.034
"65926",0.047
"65927",0.045
"65928",0.033
"65929",0.04
"65930",0.043
"65931",0.037
"65932",0.031
"65933",0.026
"65934",0.025
"65935",0.032
"65936",0.018
"65937",0.033
"65938",0.034
"65939",0.032
"65940",0.029
"65941",0.031
"65942",0.036
"65943",0.04
"65944",0.035
"65945",0.028
"65946",0.033
"65947",0.033
"65948",0.029
"65949",0.035
"65950",0.03
"65951",0.031
"65952",0.028
"65953",0.031
"65954",0.02
"65955",0.024
"65956",0.032
"65957",0.035
"65958",0.025
"65959",0.021
"65960",0.03
"65961",0.028
"65962",0.037
"65963",0.034
"65964",0.021
"65965",0.032
"65966",0.032
"65967",0.034
"65968",0.03
"65969",0.024
"65970",0.028
"65971",0.031
"65972",0.018
"65973",0.037
"65974",0.038
"65975",0.029
"65976",0.03
"65977",0.034
"65978",0.032
"65979",0.031
"65980",0.023
"65981",0.033
"65982",0.034
"65983",0.028
"65984",0.033
"65985",0.032
"65986",0.026
"65987",0.028
"65988",0.036
"65989",0.024
"65990",0.033
"65991",0.035
"65992",0.031
"65993",0.021
"65994",0.033
"65995",0.03
"65996",0.036
"65997",0.035
"65998",0.025
"65999",0.03
"66000",0.03
"66001",0.031
"66002",0.031
"66003",0.028
"66004",0.032
"66005",0.034
"66006",0.03
"66007",0.039
"66008",0.036
"66009",0.039
"66010",0.033
"66011",0.042
"66012",0.043
"66013",0.04
"66014",0.027
"66015",0.041
"66016",0.041
"66017",0.03
"66018",0.033
"66019",0.032
"66020",0.033
"66021",0.04
"66022",0.044
"66023",0.017
"66024",0.034
"66025",0.035
"66026",0.04
"66027",0.03
"66028",0.037
"66029",0.036
"66030",0.038
"66031",0.041
"66032",0.026
"66033",0.032
"66034",0.039
"66035",0.03
"66036",0.029
"66037",0.025
"66038",0.032
"66039",0.031
"66040",0.038
"66041",0.041
"66042",0.04
"66043",0.041
"66044",0.041
"66045",0.033
"66046",0.035
"66047",0.033
"66048",0.037
"66049",0.046
"66050",0.041
"66051",0.028
"66052",0.036
"66053",0.035
"66054",0.035
"66055",0.042
"66056",0.044
"66057",0.023
"66058",0.039
"66059",0.042
"66060",0.046
"66061",0.039
"66062",0.036
"66063",0.042
"66064",0.041
"66065",0.034
"66066",0.044
"66067",0.025
"66068",0.037
"66069",0.039
"66070",0.036
"66071",0.034
"66072",0.031
"66073",0.031
"66074",0.035
"66075",0.034
"66076",0.041
"66077",0.041
"66078",0.041
"66079",0.043
"66080",0.045
"66081",0.035
"66082",0.035
"66083",0.037
"66084",0.045
"66085",0.046
"66086",0.046
"66087",0.032
"66088",0.034
"66089",0.04
"66090",0.04
"66091",0.038
"66092",0.044
"66093",0.016
"66094",0.037
"66095",0.044
"66096",0.053
"66097",0.041
"66098",0.036
"66099",0.045
"66100",0.04
"66101",0.039
"66102",0.046
"66103",0.03
"66104",0.036
"66105",0.045
"66106",0.043
"66107",0.039
"66108",0.033
"66109",0.032
"66110",0.042
"66111",0.033
"66112",0.041
"66113",0.044
"66114",0.046
"66115",0.048
"66116",0.039
"66117",0.044
"66118",0.045
"66119",0.047
"66120",0.035
"66121",0.048
"66122",0.045
"66123",0.036
"66124",0.034
"66125",0.035
"66126",0.038
"66127",0.042
"66128",0.05
"66129",0.019
"66130",0.038
"66131",0.048
"66132",0.047
"66133",0.044
"66134",0.029
"66135",0.043
"66136",0.037
"66137",0.042
"66138",0.048
"66139",0.03
"66140",0.043
"66141",0.039
"66142",0.043
"66143",0.031
"66144",0.028
"66145",0.028
"66146",0.033
"66147",0.032
"66148",0.037
"66149",0.037
"66150",0.037
"66151",0.033
"66152",0.031
"66153",0.038
"66154",0.038
"66155",0.038
"66156",0.035
"66157",0.032
"66158",0.042
"66159",0.031
"66160",0.037
"66161",0.037
"66162",0.036
"66163",0.029
"66164",0.037
"66165",0.023
"66166",0.029
"66167",0.034
"66168",0.038
"66169",0.034
"66170",0.028
"66171",0.031
"66172",0.03
"66173",0.039
"66174",0.037
"66175",0.027
"66176",0.034
"66177",0.032
"66178",0.04
"66179",0.028
"66180",0.027
"66181",0.018
"66182",0.03
"66183",0.031
"66184",0.038
"66185",0.034
"66186",0.033
"66187",0.04
"66188",0.034
"66189",0.034
"66190",0.034
"66191",0.035
"66192",0.034
"66193",0.042
"66194",0.04
"66195",0.023
"66196",0.038
"66197",0.038
"66198",0.039
"66199",0.034
"66200",0.029
"66201",0.019
"66202",0.033
"66203",0.032
"66204",0.036
"66205",0.038
"66206",0.032
"66207",0.038
"66208",0.034
"66209",0.035
"66210",0.037
"66211",0.017
"66212",0.03
"66213",0.041
"66214",0.04
"66215",0.035
"66216",0.037
"66217",0.045
"66218",0.041
"66219",0.044
"66220",0.038
"66221",0.045
"66222",0.043
"66223",0.047
"66224",0.043
"66225",0.038
"66226",0.04
"66227",0.039
"66228",0.06
"66229",0.045
"66230",0.043
"66231",0.052
"66232",0.054
"66233",0.052
"66234",0.043
"66235",0.044
"66236",0.046
"66237",0.025
"66238",0.039
"66239",0.051
"66240",0.053
"66241",0.051
"66242",0.04
"66243",0.039
"66244",0.044
"66245",0.037
"66246",0.046
"66247",0.035
"66248",0.051
"66249",0.048
"66250",0.058
"66251",0.049
"66252",0.043
"66253",0.042
"66254",0.047
"66255",0.044
"66256",0.047
"66257",0.048
"66258",0.046
"66259",0.041
"66260",0.054
"66261",0.053
"66262",0.052
"66263",0.043
"66264",0.044
"66265",0.058
"66266",0.042
"66267",0.046
"66268",0.047
"66269",0.05
"66270",0.05
"66271",0.056
"66272",0.041
"66273",0.038
"66274",0.052
"66275",0.051
"66276",0.045
"66277",0.043
"66278",0.043
"66279",0.041
"66280",0.052
"66281",0.045
"66282",0.037
"66283",0.049
"66284",0.052
"66285",0.046
"66286",0.042
"66287",0.033
"66288",0.031
"66289",0.039
"66290",0.029
"66291",0.058
"66292",0.044
"66293",0.044
"66294",0.048
"66295",0.045
"66296",0.051
"66297",0.051
"66298",0.053
"66299",0.034
"66300",0.051
"66301",0.061
"66302",0.034
"66303",0.031
"66304",0.033
"66305",0.052
"66306",0.034
"66307",0.048
"66308",0.03
"66309",0.032
"66310",0.053
"66311",0.06
"66312",0.046
"66313",0.026
"66314",0.049
"66315",0.037
"66316",0.051
"66317",0.06
"66318",0.031
"66319",0.044
"66320",0.054
"66321",0.037
"66322",0.039
"66323",0.031
"66324",0.028
"66325",0.037
"66326",0.014
"66327",0.037
"66328",0.026
"66329",0.023
"66330",0.027
"66331",0.024
"66332",0.043
"66333",0.041
"66334",0.037
"66335",0.038
"66336",0.03
"66337",0.037
"66338",0.033
"66339",0.031
"66340",0.033
"66341",0.027
"66342",0.019
"66343",0.031
"66344",0.025
"66345",0.015
"66346",0.027
"66347",0.029
"66348",0.026
"66349",0.013
"66350",0.03
"66351",0.02
"66352",0.042
"66353",0.03
"66354",0.03
"66355",0.026
"66356",0.03
"66357",0.033
"66358",0.029
"66359",0.025
"66360",0.024
"66361",0.028
"66362",0.03
"66363",0.023
"66364",0.021
"66365",0.021
"66366",0.022
"66367",0.019
"66368",0.027
"66369",0.025
"66370",0.024
"66371",0.031
"66372",0.025
"66373",0.024
"66374",0.025
"66375",0.033
"66376",0.035
"66377",0.024
"66378",0.024
"66379",0.027
"66380",0.017
"66381",0.024
"66382",0.02
"66383",0.023
"66384",0.022
"66385",0.024
"66386",0.02
"66387",0.024
"66388",0.025
"66389",0.021
"66390",0.027
"66391",0.021
"66392",0.025
"66393",0.047
"66394",0.029
"66395",0.022
"66396",0.034
"66397",0.029
"66398",0.024
"66399",0.034
"66400",0.031
"66401",0.029
"66402",0.031
"66403",0.026
"66404",0.034
"66405",0.032
"66406",0.035
"66407",0.035
"66408",0.028
"66409",0.041
"66410",0.033
"66411",0.031
"66412",0.034
"66413",0.03
"66414",0.026
"66415",0.029
"66416",0.018
"66417",0.024
"66418",0.042
"66419",0.042
"66420",0.026
"66421",0.027
"66422",0.029
"66423",0.026
"66424",0.048
"66425",0.033
"66426",0.027
"66427",0.035
"66428",0.029
"66429",0.036
"66430",0.037
"66431",0.022
"66432",0.033
"66433",0.035
"66434",0.026
"66435",0.044
"66436",0.041
"66437",0.039
"66438",0.035
"66439",0.035
"66440",0.04
"66441",0.042
"66442",0.036
"66443",0.032
"66444",0.037
"66445",0.045
"66446",0.034
"66447",0.03
"66448",0.03
"66449",0.039
"66450",0.028
"66451",0.037
"66452",0.012
"66453",0.027
"66454",0.037
"66455",0.044
"66456",0.033
"66457",0.024
"66458",0.041
"66459",0.031
"66460",0.04
"66461",0.044
"66462",0.023
"66463",0.034
"66464",0.036
"66465",0.032
"66466",0.038
"66467",0.026
"66468",0.026
"66469",0.033
"66470",0.029
"66471",0.045
"66472",0.037
"66473",0.037
"66474",0.037
"66475",0.038
"66476",0.045
"66477",0.042
"66478",0.042
"66479",0.035
"66480",0.039
"66481",0.047
"66482",0.034
"66483",0.041
"66484",0.039
"66485",0.033
"66486",0.031
"66487",0.041
"66488",0.018
"66489",0.033
"66490",0.04
"66491",0.046
"66492",0.035
"66493",0.027
"66494",0.041
"66495",0.035
"66496",0.045
"66497",0.051
"66498",0.029
"66499",0.037
"66500",0.038
"66501",0.033
"66502",0.032
"66503",0.028
"66504",0.02
"66505",0.034
"66506",0.036
"66507",0.045
"66508",0.048
"66509",0.046
"66510",0.044
"66511",0.044
"66512",0.039
"66513",0.042
"66514",0.042
"66515",0.031
"66516",0.044
"66517",0.042
"66518",0.032
"66519",0.032
"66520",0.032
"66521",0.041
"66522",0.039
"66523",0.043
"66524",0.012
"66525",0.043
"66526",0.037
"66527",0.044
"66528",0.039
"66529",0.038
"66530",0.044
"66531",0.044
"66532",0.038
"66533",0.05
"66534",0.026
"66535",0.035
"66536",0.044
"66537",0.037
"66538",0.034
"66539",0.028
"66540",0.02
"66541",0.033
"66542",0.041
"66543",0.037
"66544",0.041
"66545",0.038
"66546",0.041
"66547",0.04
"66548",0.036
"66549",0.04
"66550",0.037
"66551",0.042
"66552",0.04
"66553",0.028
"66554",0.039
"66555",0.036
"66556",0.038
"66557",0.041
"66558",0.037
"66559",0.018
"66560",0.036
"66561",0.034
"66562",0.037
"66563",0.032
"66564",0.034
"66565",0.035
"66566",0.039
"66567",0.033
"66568",0.038
"66569",0.029
"66570",0.033
"66571",0.043
"66572",0.041
"66573",0.04
"66574",0.038
"66575",0.04
"66576",0.042
"66577",0.032
"66578",0.036
"66579",0.038
"66580",0.033
"66581",0.036
"66582",0.031
"66583",0.04
"66584",0.042
"66585",0.039
"66586",0.04
"66587",0.036
"66588",0.037
"66589",0.044
"66590",0.043
"66591",0.043
"66592",0.037
"66593",0.034
"66594",0.045
"66595",0.025
"66596",0.026
"66597",0.046
"66598",0.047
"66599",0.038
"66600",0.029
"66601",0.036
"66602",0.034
"66603",0.035
"66604",0.041
"66605",0.04
"66606",0.043
"66607",0.035
"66608",0.043
"66609",0.041
"66610",0.033
"66611",0.037
"66612",0.04
"66613",0.05
"66614",0.043
"66615",0.052
"66616",0.049
"66617",0.044
"66618",0.043
"66619",0.045
"66620",0.047
"66621",0.043
"66622",0.042
"66623",0.047
"66624",0.044
"66625",0.034
"66626",0.042
"66627",0.042
"66628",0.047
"66629",0.044
"66630",0.049
"66631",0.033
"66632",0.046
"66633",0.047
"66634",0.048
"66635",0.047
"66636",0.042
"66637",0.04
"66638",0.045
"66639",0.042
"66640",0.047
"66641",0.035
"66642",0.048
"66643",0.046
"66644",0.038
"66645",0.039
"66646",0.034
"66647",0.034
"66648",0.039
"66649",0.048
"66650",0.046
"66651",0.052
"66652",0.047
"66653",0.047
"66654",0.04
"66655",0.049
"66656",0.049
"66657",0.047
"66658",0.041
"66659",0.045
"66660",0.05
"66661",0.039
"66662",0.039
"66663",0.04
"66664",0.041
"66665",0.044
"66666",0.048
"66667",0.028
"66668",0.041
"66669",0.052
"66670",0.057
"66671",0.046
"66672",0.042
"66673",0.044
"66674",0.04
"66675",0.047
"66676",0.053
"66677",0.038
"66678",0.05
"66679",0.045
"66680",0.039
"66681",0.031
"66682",0.028
"66683",0.036
"66684",0.032
"66685",0.036
"66686",0.037
"66687",0.048
"66688",0.031
"66689",0.039
"66690",0.027
"66691",0.046
"66692",0.046
"66693",0.044
"66694",0.04
"66695",0.034
"66696",0.043
"66697",0.04
"66698",0.04
"66699",0.043
"66700",0.034
"66701",0.03
"66702",0.044
"66703",0.03
"66704",0.028
"66705",0.051
"66706",0.056
"66707",0.04
"66708",0.042
"66709",0.036
"66710",0.033
"66711",0.039
"66712",0.039
"66713",0.042
"66714",0.039
"66715",0.035
"66716",0.04
"66717",0.029
"66718",0.025
"66719",0.024
"66720",0.027
"66721",0.038
"66722",0.033
"66723",0.038
"66724",0.036
"66725",0.029
"66726",0.034
"66727",0.035
"66728",0.034
"66729",0.033
"66730",0.043
"66731",0.031
"66732",0.033
"66733",0.032
"66734",0.036
"66735",0.042
"66736",0.033
"66737",0.036
"66738",0.025
"66739",0.018
"66740",0.033
"66741",0.028
"66742",0.027
"66743",0.029
"66744",0.035
"66745",0.032
"66746",0.032
"66747",0.036
"66748",0.031
"66749",0.031
"66750",0.028
"66751",0.033
"66752",0.037
"66753",0.033
"66754",0.029
"66755",0.036
"66756",0.035
"66757",0.037
"66758",0.036
"66759",0.04
"66760",0.039
"66761",0.036
"66762",0.034
"66763",0.04
"66764",0.042
"66765",0.04
"66766",0.053
"66767",0.038
"66768",0.038
"66769",0.044
"66770",0.038
"66771",0.046
"66772",0.035
"66773",0.037
"66774",0.041
"66775",0.027
"66776",0.033
"66777",0.043
"66778",0.043
"66779",0.034
"66780",0.031
"66781",0.034
"66782",0.035
"66783",0.037
"66784",0.044
"66785",0.04
"66786",0.036
"66787",0.038
"66788",0.043
"66789",0.043
"66790",0.039
"66791",0.036
"66792",0.043
"66793",0.043
"66794",0.043
"66795",0.046
"66796",0.043
"66797",0.053
"66798",0.043
"66799",0.047
"66800",0.045
"66801",0.045
"66802",0.046
"66803",0.047
"66804",0.049
"66805",0.041
"66806",0.036
"66807",0.044
"66808",0.045
"66809",0.039
"66810",0.048
"66811",0.034
"66812",0.047
"66813",0.047
"66814",0.048
"66815",0.04
"66816",0.04
"66817",0.038
"66818",0.044
"66819",0.047
"66820",0.043
"66821",0.042
"66822",0.044
"66823",0.044
"66824",0.038
"66825",0.042
"66826",0.035
"66827",0.028
"66828",0.038
"66829",0.029
"66830",0.041
"66831",0.029
"66832",0.028
"66833",0.044
"66834",0.034
"66835",0.047
"66836",0.046
"66837",0.043
"66838",0.031
"66839",0.043
"66840",0.046
"66841",0.029
"66842",0.036
"66843",0.038
"66844",0.033
"66845",0.028
"66846",0.036
"66847",0.032
"66848",0.03
"66849",0.036
"66850",0.035
"66851",0.03
"66852",0.036
"66853",0.04
"66854",0.033
"66855",0.044
"66856",0.034
"66857",0.03
"66858",0.034
"66859",0.039
"66860",0.039
"66861",0.041
"66862",0.035
"66863",0.032
"66864",0.044
"66865",0.038
"66866",0.039
"66867",0.034
"66868",0.028
"66869",0.04
"66870",0.033
"66871",0.045
"66872",0.047
"66873",0.043
"66874",0.028
"66875",0.037
"66876",0.046
"66877",0.036
"66878",0.036
"66879",0.036
"66880",0.033
"66881",0.037
"66882",0.043
"66883",0.027
"66884",0.035
"66885",0.052
"66886",0.052
"66887",0.035
"66888",0.033
"66889",0.035
"66890",0.032
"66891",0.042
"66892",0.042
"66893",0.035
"66894",0.044
"66895",0.04
"66896",0.038
"66897",0.03
"66898",0.024
"66899",0.025
"66900",0.03
"66901",0.036
"66902",0.033
"66903",0.038
"66904",0.034
"66905",0.035
"66906",0.033
"66907",0.037
"66908",0.037
"66909",0.034
"66910",0.035
"66911",0.034
"66912",0.036
"66913",0.029
"66914",0.044
"66915",0.039
"66916",0.032
"66917",0.033
"66918",0.03
"66919",0.02
"66920",0.029
"66921",0.031
"66922",0.034
"66923",0.025
"66924",0.032
"66925",0.032
"66926",0.031
"66927",0.035
"66928",0.034
"66929",0.026
"66930",0.032
"66931",0.035
"66932",0.042
"66933",0.029
"66934",0.035
"66935",0.033
"66936",0.035
"66937",0.029
"66938",0.037
"66939",0.035
"66940",0.035
"66941",0.033
"66942",0.036
"66943",0.037
"66944",0.038
"66945",0.038
"66946",0.038
"66947",0.035
"66948",0.04
"66949",0.035
"66950",0.039
"66951",0.04
"66952",0.029
"66953",0.026
"66954",0.041
"66955",0.023
"66956",0.026
"66957",0.038
"66958",0.045
"66959",0.027
"66960",0.023
"66961",0.037
"66962",0.03
"66963",0.033
"66964",0.033
"66965",0.036
"66966",0.031
"66967",0.037
"66968",0.04
"66969",0.042
"66970",0.034
"66971",0.039
"66972",0.046
"66973",0.028
"66974",0.044
"66975",0.039
"66976",0.031
"66977",0.045
"66978",0.031
"66979",0.044
"66980",0.044
"66981",0.042
"66982",0.054
"66983",0.046
"66984",0.043
"66985",0.044
"66986",0.051
"66987",0.054
"66988",0.046
"66989",0.033
"66990",0.048
"66991",0.025
"66992",0.026
"66993",0.056
"66994",0.055
"66995",0.041
"66996",0.026
"66997",0.044
"66998",0.035
"66999",0.044
"67000",0.047
"67001",0.036
"67002",0.047
"67003",0.051
"67004",0.045
"67005",0.043
"67006",0.039
"67007",0.038
"67008",0.048
"67009",0.04
"67010",0.04
"67011",0.056
"67012",0.045
"67013",0.048
"67014",0.038
"67015",0.054
"67016",0.05
"67017",0.05
"67018",0.041
"67019",0.045
"67020",0.042
"67021",0.04
"67022",0.04
"67023",0.045
"67024",0.044
"67025",0.042
"67026",0.048
"67027",0.028
"67028",0.037
"67029",0.053
"67030",0.052
"67031",0.038
"67032",0.046
"67033",0.041
"67034",0.039
"67035",0.044
"67036",0.049
"67037",0.037
"67038",0.052
"67039",0.057
"67040",0.04
"67041",0.041
"67042",0.035
"67043",0.035
"67044",0.045
"67045",0.037
"67046",0.04
"67047",0.04
"67048",0.037
"67049",0.046
"67050",0.036
"67051",0.045
"67052",0.042
"67053",0.043
"67054",0.032
"67055",0.045
"67056",0.046
"67057",0.032
"67058",0.033
"67059",0.04
"67060",0.042
"67061",0.038
"67062",0.049
"67063",0.023
"67064",0.035
"67065",0.037
"67066",0.04
"67067",0.033
"67068",0.035
"67069",0.04
"67070",0.038
"67071",0.045
"67072",0.04
"67073",0.032
"67074",0.036
"67075",0.05
"67076",0.043
